Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,12405 Northwest 39th Avenue,X60
151-4-safe-flight-beechcraft-c23-sundowner-safe-flight-lift-detector-volts-12-tested,151-4 | Safe Flight | Beechcraft C23 SUNDOWNER | LIFT DETECTOR 12V TESTED,Title,Default Title,,,,,N1945L--151-4,,,0,not stocked
01-0771424-10-whelen-part_model-beechcraft-c23-sundowner-alphabeam-led-landing-light-12-45v,01-0771424-10 | WHELEN | Beechcraft C23 SUNDOWNER | ALPHABEAM LED LANDING LIGHT (12-45V),Title,Default Title,,,,,N1945L--01-0771424-10,,,0,not stocked
ci-121sp-comant-beechcraft-c23-sundowner-ci-121sp-comant-loran-c-antenna,CI-121SP | Comant | Beechcraft C23 SUNDOWNER | LORAN C ANTENNA,Title,Default Title,,,,,N1945L--CI-121SP,,,0,not stocked
ci-121-comant-beechcraft-c23-sundowner-comant-vhf-communications-antenna,CI-121 | Comant | Beechcraft C23 SUNDOWNER | VHF COMMUNICATIONS ANTENNA,Title,Default Title,,,,,N1945L--CI-121,,,0,not stocked
a-1285-r-12-grimes-beechcraft-c23-sundowner-grimes-navigation-light-assembly-lh-volts-14-red,A-1285-R-12 | GRIMES | Beechcraft C23 SUNDOWNER | NAVIGATION LIGHT ASSEMBLY LH 14V RED,Title,Default Title,,,,,N1945L--A-1285-R-12,,,0,not stocked
c2300-beechcraft-c23-sundowner-aircraft-magnetic-compass-need-fluid,"C2300 | Beechcraft C23 SUNDOWNER | AIRCRAFT MAGNETIC COMPASS ""NEED FLUID""",Title,Default Title,,,,,N1945L--C2300,,,0,not stocked
161-04700-cleveland-part_model-beechcraft-c23-sundowner-cleveland-main-gear-wheel-6-00-6,161-04700 | Cleveland | Beechcraft C23 SUNDOWNER | MAIN GEAR WHEEL 6.00-6,Title,Default Title,,,,,N1945L--161-04700-1,,,0,not stocked
161-04700-cleveland-part_model-beechcraft-c23-sundowner-cleveland-main-gear-wheel-6-00-7,161-04700 | Cleveland | Beechcraft C23 SUNDOWNER | MAIN GEAR WHEEL 6.00-6,Title,Default Title,,,,,N1945L--161-04700-2,,,0,not stocked
169-110000-664-beechcraft-c23-sundowner-wing-structure-assy-rh-see-photos-for-details,169-110000-664 | Beechcraft C23 SUNDOWNER | WING STRUCTURE ASSY RH SEE PHOTOS FOR DETAILS,Title,Default Title,,,,,N1945L--169-110000-664,,,1,not stocked
169-110000-663-beechcraft-c23-sundowner-wing-structure-assy-lh-see-photos-for-details,169-110000-663 | Beechcraft C23 SUNDOWNER | WING STRUCTURE ASSY LH SEE PHOTOS FOR DETAILS,Title,Default Title,,,,,N1945L--169-110000-663,,,0,not stocked
169-110000-293-beechcraft-c23-sundowner-wing-tip-assembly-lh,169-110000-293 | Beechcraft C23 SUNDOWNER | WING TIP ASSEMBLY LH,Title,Default Title,,,,,N1945L--169-110000-293,,,0,not stocked
169-110000-294-beechcraft-c23-sundowner-wing-tip-assembly-rh,169-110000-294 | Beechcraft C23 SUNDOWNER | WING TIP ASSEMBLY RH,Title,Default Title,,,,,N1945L--169-110000-294,,,0,not stocked
69-160005-43-beechcraft-c23-sundowner-flap-assembly-lh-see-photos-for-details,69-160005-43 | Beechcraft C23 SUNDOWNER | FLAP ASSEMBLY LH SEE PHOTOS FOR DETAILS,Title,Default Title,,,,,N1945L--69-160005-43,,,1,not stocked
69-160005-44-beechcraft-c23-sundowner-flap-assembly-rh-see-photos-for-details,69-160005-44 | Beechcraft C23 SUNDOWNER | FLAP ASSEMBLY RH SEE PHOTOS FOR DETAILS,Title,Default Title,,,,,N1945L--69-160005-44,,,0,not stocked
169-130005-1-beechcraft-c23-sundowner-aileron-assembly-lh-see-photos-for-detail,169-130005-1 | Beechcraft C23 SUNDOWNER | AILERON ASSEMBLY LH SEE PHOTOS FOR DETAIL,Title,Default Title,,,,,N1945L--169-130005-1,,,1,not stocked
169-130005-2-beechcraft-c23-sundowner-aileron-assembly-rh-see-photos-for-detail,169-130005-2 | Beechcraft C23 SUNDOWNER | AILERON ASSEMBLY RH SEE PHOTOS FOR DETAIL,Title,Default Title,,,,,N1945L--169-130005-2,,,1,not stocked
169-420036-619-beechcraft-c23-sundowner-lh-door-assy,169-420036-619 | Beechcraft C23 SUNDOWNER | LH DOOR ASSY,Title,Default Title,,,,,N1945L--169-420036-619,,,1,not stocked
169-420036-620-beechcraft-c23-sundowner-rh-door-assy,169-420036-620 | Beechcraft C23 SUNDOWNER | RH DOOR ASSY,Title,Default Title,,,,,N1945L--169-420036-620,,,1,not stocked
h2532-5-beechcraft-c23-sundowner-hartwell-cabin-door-latch-base-assy-lh,H2532-5 | Beechcraft C23 SUNDOWNER | HARTWELL CABIN DOOR LATCH BASE ASSY LH,Title,Default Title,,,,,N1945L--H2532-5,,,0,not stocked
h2532-15-beechcraft-c23-sundowner-interior-door-latch-assembly-lh,H2532-15 | Beechcraft C23 SUNDOWNER | INTERIOR DOOR LATCH ASSEMBLY LH,Title,Default Title,,,,,N1945L--H2532-15,,,0,not stocked
h2532-16-beechcraft-c23-sundowner-interior-door-latch-assembly-rh,H2532-16 | Beechcraft C23 SUNDOWNER | INTERIOR DOOR LATCH ASSEMBLY RH,Title,Default Title,,,,,N1945L--H2532-16,,,0,not stocked
169-620001-27-beechcraft-c23-sundowner-fiberglass-stabilator-tip-lh,169-620001-27 | Beechcraft C23 SUNDOWNER | FIBERGLASS STABILATOR TIP LH,Title,Default Title,,,,,N1945L--169-620001-27,,,0,not stocked
169-620001-28-beechcraft-c23-sundowner-fiberglass-stabilator-tip-rh,169-620001-28 | Beechcraft C23 SUNDOWNER | FIBERGLASS STABILATOR TIP RH,Title,Default Title,,,,,N1945L--169-620001-28,,,0,not stocked
169-620000-661-beechcraft-c23-sundowner-strabilator-assy,169-620000-661 | Beechcraft C23 SUNDOWNER | STRABILATOR ASSY,Title,Default Title,,,,,N1945L--169-620000-661,,,1,not stocked
169-640000-651-beechcraft-c23-sundowner-vertical-stabilizer-1,169-640000-651 | Beechcraft C23 SUNDOWNER | VERTICAL STABILIZER,Title,Default Title,,,,,N1945L--169-640000-651,,,1,not stocked
169-620000-153-beechcraft-c23-sundowner-tab-assembly-stabilator,169-620000-153 | Beechcraft C23 SUNDOWNER | TAB ASSEMBLY STABILATOR,Title,Default Title,,,,,N1945L--169-620000-153,,,0,not stocked
169-640000-603-beechcraft-c23-sundowner-rudder-assy-w-light-adapter,169-640000-603 | Beechcraft C23 SUNDOWNER | RUDDER ASSY W/ LIGHT- ADAPTER,Title,Default Title,,,,,N1945L--169-640000-603,,,1,not stocked
10-55-cleveland-part_model-beechcraft-c23-sundowner-master-cylinder-1,10-55 | Cleveland | Beechcraft C23 SUNDOWNER | MASTER CYLINDER,Title,Default Title,,,,,N1945L--10-55,,,0,not stocked
96-380034-13-beechcraft-c23-sundowner-gerdes-products-master-brake-cylinder-assembly-1,96-380034-13 | Beechcraft C23 SUNDOWNER | GERDES PRODUCTS | MASTER BRAKE CYLINDER ASSEMBLY,Title,Default Title,,,,,N1945L--96-380034-13-2,,,0,not stocked
ms20271810-beechcraft-c23-sundowner-apex-u-joint-pair-set-of-two,MS20271810 | Beechcraft C23 SUNDOWNER | APEX U JOINT PAIR SET OF TWO,Title,Default Title,,,,,N1945L--MS20271810,,,0,not stocked
e225-8-beechcraft-f35-continental-e225-8-452-5-smoh-by-airmark-overhaul-inc-06-2016-prop-strike,"E225-8 | BEECHCRAFT F35 | CONTINENTAL E225-8 452.5 SMOH BY AIRMARK OVERHAUL, INC 06/2016 - PROP STRIKE.",Title,Default Title,,,,,N120WM--E225-8,,,0,not stocked
windshieldcover-pro-tec-prop-windshield-cover-with-set-of-clips-camlock,WindshieldCover | Pro-tec-Prop | WINDSHIELD  COVER WITH SET OF CLIPS CAMLOCK,Title,Default Title,,,,,WINDSHIELDCOVER,,,2,not stocked
windshield-window-cover-pro-tec-prop-part_model-mooney-mark-21-windshield-window-cover-with-set-of-clips-camlock,Windshield & Window Cover | Pro-tec-Prop | Mooney Mark 21 | WINDSHIELD & WINDOW COVER WITH SET OF CLIPS CAMLOCK,Title,Default Title,,,,,WINDSHIELD-&-WINDOW-COVER,,,5,not stocked
mhb-6016-electrosystems-inc-texas-several-magna-flite-starter-assembly-volts-24,"MHB-6016 | ElectroSystems, Inc | MAGNA FLITE STARTER ASSEMBLY 24V",Title,Default Title,,,,,LOTE-001-TEXAS--MHB-6016-1,,,0,not stocked
mhb-6016-kelly-aerospace-texas-several-magna-flite-starter-assembly-volts-24-bendix-bad-1,MHB-6016 | Kelly Aerospace | MAGNA FLITE STARTER ASSEMBLY 24V BENDIX BAD,Title,Default Title,,,,,LOTE-001-TEXAS--MHB-6016,,,0,not stocked
35-810080-602-beechcraft-f35-retract-actuator-assembly-minus-arms,35-810080-602 | BEECHCRAFT F35 | RETRACT ACTUATOR ASSEMBLY (MINUS ARMS),Title,Default Title,,,,,N120WM--35-810080-602,,,0,not stocked
62352-000-piper-pa28-140-spinner-bulkhead-assembly-aft-some-dent-and-bentsee-photos,62352-000 | PIPER PA28-140 | SPINNER BULKHEAD ASSEMBLY AFT SOME DENT AND BENTSEE PICS,Title,Default Title,,,,,N6301W--62352-000,,,0,not stocked
37722-002-piper-pa32rt-300-main-gear-door-rod-assy,37722-002 | Piper PA32RT-300 | MAIN GEAR DOOR ROD ASSY,Title,Default Title,,,,,N9519C--37722-002-1,,,0,not stocked
37722-002-piper-pa32rt-300-main-gear-door-rod-assy-1,37722-002 | Piper PA32RT-300 | MAIN GEAR DOOR ROD ASSY,Title,Default Title,,,,,N9519C--37722-002,,,0,not stocked
7090-010-piper-pa32rt-300-lh-main-gear-door-assembly,7090-010 | Piper PA32RT-300 | LH MAIN GEAR DOOR ASSEMBLY,Title,Default Title,,,,,N9519C--7090-010,,,0,not stocked
68464-000-piper-pa32rt-300-brake-cylinder-reservoir-assembly,68464-000 | Piper PA32RT-300 | BRAKE CYLINDER RESERVOR ASSEMBLY,Title,Default Title,,,,,N9519C--68464-000,,,0,not stocked
ps10013-5-piper-pa32rt-300-fuel-level-sender-inboard-price-per-each,PS10013-5 | Piper PA32RT-300 | FUEL LEVEL SENDER INBOARD PRICE PER EACH,Title,Default Title,,,,,N9519C--PS10013-5,,,0,not stocked
engine-hose-kit-piper-pa32rt-300-engine-hose-kit-9-nine-manufacture-2023,Engine Hose Kit. | Piper PA32RT-300 | ENGINE HOSE KIT (9) NINE MANUFACTURE 2023,Title,Default Title,,,,,N9519C--ENGINE-HOSE-KIT.,,,0,not stocked
foc-4002b-prestolite-piper-pa32rt-300-overvoltage-control-regulator-volts-12,FOC-4002B | Prestolite | Piper PA32RT-300 | OVERVOLTAGE CONTROL REGULATOR 12V,Title,Default Title,,,,,N9519C--FOC-4002B,,,0,not stocked
79412-010-piper-pa32rt-300-light-diode-cooler-assembly,79412-010 | Piper PA32RT-300 | LIGHT DIODE & COOLER ASSEMBLY,Title,Default Title,,,,,N9519C--79412-010,,,0,not stocked
38091-000-piper-pa32rt-300-engine-control-quadrant-assembly,38091-000 | Piper PA32RT-300 | ENGINE CONTROL QUADRANT ASSEMBLY,Title,Default Title,,,,,N9519C--38091-000,,,0,not stocked
148-6-safe-flight-piper-pa32rt-300-safe-flight-lift-detector-assembly,148-6 | Safe Flight | Piper PA32RT-300 | SAFE FLIGHT LIFT DETECTOR ASSEMBLY,Title,Default Title,,,,,N9519C--148-6,,,0,not stocked
5-00x5-goodyear-piper-pa32rt-300-goodyear-tire-5-00x5-no-tube,5.00x5 | Goodyear | Piper PA32RT-300 | GOODYEAR TIRE 5.00X5- NO TUBE,Title,Default Title,,,,,N9519C--5.00X5,,,0,not stocked
753-956-cleveland-piper-pa32rt-300-hand-brake-master-cylinder-assembly,753 956 | Cleveland | Piper PA32RT-300 | HAND BRAKE MASTER CYLINDER ASSEMBLY,Title,Default Title,,,,,N9519C--753-956,,,0,not stocked
68414-003-piper-pa32rt-300-stabilator-trim-control-wheel-assembly,68414-003 | Piper PA32RT-300 | STABILATOR TRIM CONTROL WHEEL ASSEMBLY,Title,Default Title,,,,,N9519C--68414-003,,,0,not stocked
487-936-piper-pa32rt-300-landing-gear-position-switch-cutler-hammer,487-936 | Piper PA32RT-300 | LANDING GEAR POSITION SWITCH  CUTLER-HAMMER,Title,Default Title,,,,,N9519C--487-936,,,0,not stocked
688-307-piper-pa32rt-300-switch-recognition-light-landing-light,688-307 | Piper PA32RT-300 | SWITCH RECOGNITION LIGHT & LANDING LIGHT,Title,Default Title,,,,,N9519C--688-307,,,0,not stocked
99377-005-piper-pa32rt-300-dual-master-rocker-switch-assembly,99377-005 | Piper PA32RT-300 | DUAL MASTER ROCKER SWITCH ASSEMBLY,Title,Default Title,,,,,N9519C--99377-005,,,0,not stocked
99377-002-piper-pa32rt-300-fuel-pump-rocker-switch-assembly,99377-002 | Piper PA32RT-300 | FUEL PUMP ROCKER SWITCH ASSEMBLY,Title,Default Title,,,,,N9519C--99377-002,,,0,not stocked
99377-003-piper-pa32rt-300-landing-light-rocker-switch-assembly,99377-003 | Piper PA32RT-300 | LANDING LIGHT ROCKER SWITCH ASSEMBLY,Title,Default Title,,,,,N9519C--99377-003,,,0,not stocked
95228-003-piper-pa32rt-300-dimmer-assy-panel-light,95228-003 | Piper PA32RT-300 | DIMMER ASSY PANEL LIGHT,Title,Default Title,,,,,N9519C--95228-003,,,0,not stocked
99377-026-piper-pa32rt-300-pitot-heat-switch,99377-026 | Piper PA32RT-300 | PITOT HEAT SWITCH,Title,Default Title,,,,,N9519C--99377-026,,,0,not stocked
36598-002-piper-pa32rt-300-cabin-door-auxiliary-latch-w-handles,36598-002 | Piper PA32RT-300 | CABIN DOOR AUXILIARY LATCH W HANDLES,Title,Default Title,,,,,N9519C--36598-002,,,0,not stocked
78940-008-piper-pa32rt-300-tie-down-tail,78940-008 | Piper PA32RT-300 | TIE DOWN TAIL,Title,Default Title,,,,,N9519C--78940-008,,,0,not stocked
66804-000-66805-000-piper-pa32rt-300-baggage-tie-down-strap-set,"66804-000, 66805-000 | Piper PA32RT-300 | BAGGAGE TIE DOWN STRAP SET",Title,Default Title,,,,,"N9519C--66804-000,-66805-000",,,0,not stocked
ps50039-4-3a-piper-pa32rt-300-seat-belt-assy-center,PS50039-4-3A | Piper PA32RT-300 | SEAT BELT ASSY CENTER,Title,Default Title,,,,,N9519C--PS50039-4-3A-1,,,0,not stocked
ps50039-4-3a-piper-pa32rt-300-seat-belt-assy-center-1,PS50039-4-3A | Piper PA32RT-300 | SEAT BELT ASSY CENTER,Title,Default Title,,,,,N9519C--PS50039-4-3A,,,0,not stocked
ps50039-4-4a-piper-pa32rt-300-seat-belt-assy-rear,PS50039-4-4A | Piper PA32RT-300 | SEAT BELT ASSY REAR,Title,Default Title,,,,,N9519C--PS50039-4-4A-1,,,0,not stocked
ps50039-4-4a-piper-pa32rt-300-seat-belt-assy-rear-1,PS50039-4-4A | Piper PA32RT-300 | SEAT BELT ASSY REAR,Title,Default Title,,,,,N9519C--PS50039-4-4A,,,0,not stocked
68188-000-piper-pa32rt-300-cabin-door-latch-assembly,68188-000 | Piper PA32RT-300 | CABIN DOOR LATCH ASSEMBLY,Title,Default Title,,,,,N9519C--68188-000,,,0,not stocked
65727-000-piper-pa32rt-300-cabin-door-holder-assembly-1,65727-000 | Piper PA32RT-300 | CABIN DOOR HOLDER ASSEMBLY,Title,Default Title,,,,,N9519C--65727-000,,,0,not stocked
79475-07-piper-pa32rt-300-upper-cabin-door-hinge,79475-07 | Piper PA32RT-300 | UPPER CABIN DOOR HINGE,Title,Default Title,,,,,N9519C--79475-07,,,0,not stocked
79475-08-piper-pa32rt-300-lower-cabin-door-hinge,79475-08 | Piper PA32RT-300 | LOWER CABIN DOOR HINGE,Title,Default Title,,,,,N9519C--79475-08,,,0,not stocked
68556-000-piper-pa32rt-300-air-vent-assembly-rear-lh,68556-000 | Piper PA32RT-300 | AIR VENT ASSEMBLY REAR LH,Title,Default Title,,,,,N9519C--68556-000,,,0,not stocked
72245-lycoming-part_model-piper-pa32rt-300-starter-ring-teeth-149,72245 | Lycoming | Piper PA32RT-300 | STARTER RING (TEETH: 149),Title,Default Title,,,,,N9519C--72245,,,0,not stocked
30-83a-cleveland-piper-pa32rt-300-brake-caliper-assembly-lh-or-rh,30-83A | Cleveland | Piper PA32RT-300 | BRAKE CALIPER ASSEMBLY LH OR RH,Title,Default Title,,,,,N9519C--30-83A,,,0,not stocked
554-350-piper-pa32rt-300-control-cable-propeller-89-50,"554-350 | Piper PA32RT-300 | CONTROL CABLE PROPELLER (89.50"")",Title,Default Title,,,,,N9519C--554-350,,,0,not stocked
c-1904-5p-piper-pa32rt-300-propeller-spinner-and-bulkhead-assembly,C-1904-5P | Piper PA32RT-300 | PROPELLER SPINNER AND BULKHEAD ASSY,Title,Default Title,,,,,N9519C--C-1904-5P,,,0,not stocked
100547p-piper-pa32rt-300-spinner-cuff-price-per-each,100547P | Piper PA32RT-300 | SPINNER CUFF PRICE PER EACH,Title,Default Title,,,,,N9519C--100547P,,,0,not stocked
763-916-piper-pa32rt-300-engine-tachometer-control-cable,763 916 | Piper PA32RT-300 | ENGINE TACHOMETER CONTROL CABLE,Title,Default Title,,,,,N9519C--763-916,,,0,not stocked
99130-002-piper-pa32rt-300-starter-solenoid,99130-002 | Piper PA32RT-300 | STARTER SOLENOID,Title,Default Title,,,,,N9519C--99130-002,,,0,not stocked
a-2064-1073-grimes-piper-pa32rt-300-rear-position-light-assembly-w-lens-and-retainer-12v-1,A-2064-1073 | GRIMES | Piper PA32RT-300 | REAR POSITION LIGHT ASSY W LENS & RETAINER 12V,Title,Default Title,,,,,N9519C--A-2064-1073-1,,,0,not stocked
62355-002-piper-pa32rt-300-external-power-plug-assy-w-mounting-plate,62355-002 | Piper PA32RT-300 | EXTERNAL POWER PLUG ASSY W/ MOUNTING PLATE,Title,Default Title,,,,,N9519C--62355-002,,,0,not stocked
38121-009-piper-pa32rt-300-wing-structure-assy-rh-see-photos-for-details,38121-009 | Piper PA32RT-300 | WING STRUCTURE ASSY RH SEE PHOTOS FOR DETAILS,Title,Default Title,,,,,N9519C--38121-009,,,1,not stocked
38121-008-piper-pa32rt-300-wing-structure-assy-lh-see-photos-for-details,38121-008 | Piper PA32RT-300 | WING STRUCTURE ASSY LH SEE PHOTOS FOR DETAILS,Title,Default Title,,,,,N9519C--38121-008,,,1,not stocked
95070-005-piper-pa32rt-300-fuel-tank-assy-outboard-rh-see-photos-for-details,95070-005 | Piper PA32RT-300 | FUEL TANK ASSY OUTBOARD RH SEE PHOTOS FOR DETAILS,Title,Default Title,,,,,N9519C--95070-005,,,1,not stocked
38230-002-piper-pa32rt-300-fuel-level-transmitter-assembly-see-photos,38230-002 | Piper PA32RT-300 | FUEL LEVEL TRANSMITTER ASSEMBLY SEE PHOTOS,Title,Default Title,,,,,N9519C--38230-002-1,,,0,not stocked
78054-002-piper-pa32rt-300-cover-shoulder-harness-lh-rh-pair,78054-002 | Piper PA32RT-300 | COVER SHOULDER HARNESS LH & RH set,Title,Default Title,,,,,N9519C--78054-002,,,0,not stocked
63839-003-steves-stc-piper-pa28-140-steves-stc-replacement-gascolator-assembly,63839-003 | Steve's STC | PIPER PA28-140 | REPLACEMENT GASCOLATOR ASSEMBLY,Title,Default Title,,,,,N7470R--63839-003,,,0,not stocked
451-103-kohler-enginer-piper-pa28-140-fuel-primer-assembly,451-103 | Kohler Engineer | PIPER PA28-140 | FUEL PRIMER ASSEMBLY,Title,Default Title,,,,,N7470R--451-103,,,0,not stocked
151-safe-flight-piper-pa28-140-safe-flight-lift-detector-tested,151 | Safe Flight | PIPER PA28-140 | LIFT DETECTOR-TESTED.,Title,Default Title,,,,,N7470R--151,,,0,not stocked
63055-004-piper-pa28-140-cabin-door-assy-with-window-no-hinge,63055-004 | PIPER PA28-140 | CABIN DOOR ASSY WITH WINDOW- NO HINGE.,Title,Default Title,,,,,N7470R--63055-004,,,1,not stocked
65505-000-piper-pa28-140-seat-eyebolt-price-per-each,65505-000 | PIPER PA28-140 | SEAT EYEBOLT  PRICE PER EACH,Title,Default Title,,,,,N7470R--65505-000,,,0,not stocked
65797-005-piper-pa28-140-non-heated-pitot-tube-assembly,65797-005 | PIPER PA28-140 | NON HEATED PITOT TUBE ASSEMBLY,Title,Default Title,,,,,N7470R--65797-005,,,0,not stocked
74084-lycoming-part_model-piper-pa28-140-0-320-e2a-intake-pipes-price-per-each,74084 | Lycoming 0-320-E2A | PIPER PA28-140 | INTAKE PIPES PRICE PER EACH,Title,Default Title,,,,,N7470R--74084,,,0,not stocked
lw18110-lw18109-lycoming-part_model-piper-pa28-140-oil-pump-assy-body-gears-shaft,LW18110 & LW18109 | Lycoming O-320 PIPER PA28-140 |OIL PUMP ASSY BODY GEARS-SHFT,Title,Default Title,,,,,N7470R--LW18110-&-LW18109,,,0,not stocked
22-12pm-sky-tec-part_model-piper-pa28-140-sky-tec-starter-assembly-lycoming,22-12PM | Sky-Tec | PIPER PA28-140 | STARTER ASSEMBLY- LYCOMING,Title,Default Title,,,,,N7470R--22-12PM,,,0,not stocked
4370-slick-piper-pa28-140-slick-magneto-with-lycoming-gear-left-rotation,4370 | Slick | PIPER PA28-140 | MAGNETO WITH LYCOMING GEAR LEFT ROTATION,Title,Default Title,,,,,N7470R--4370,,,0,not stocked
65591-000-piper-pa32rt-300-flap-assembly-lh-see-photos,65591-000 | Piper PA32RT-300 | FLAP ASSEMBLY LH SEE PHOTOS,Title,Default Title,,,,,N9519C--65591-000,,,1,not stocked
65590-001-piper-pa32rt-300-flap-assembly-rh-see-photos,"65590-001 | Piper PA32RT-300 | FLAP ASSEMBLY RH ""SEE PHOTOS""",Title,Default Title,,,,,N9519C--65590-001,,,0,not stocked
66767-000-piper-pa32rt-300-aileron-assembly-lh-see-photos-for-detail,66767-000 | Piper PA32RT-300 | AILERON ASSEMBLY LH SEE PHOTOS FOR DETAIL,Title,Default Title,,,,,N9519C--66767-000,,,0,not stocked
66767-001-piper-pa32rt-300-aileron-assembly-rh-see-photos-detail,66767-001 | Piper PA32RT-300 | AILERON ASSEMBLY RH SEE PHOTOS DETAIL,Title,Default Title,,,,,N9519C--66767-001,,,1,not stocked
78981-023-piper-pa32rt-300-rudder-assembly-has-repair-and-stop-drill-see-photos,78981-023 | Piper PA32RT-300 | RUDDER ASSEMBLY SEE PHOTOS,Title,Default Title,,,,,N9519C--78981-023,,,1,not stocked
78908-003-78908-900-piper-pa32rt-300-vertical-fin-assembly,78908-003 & 78908-900 | Piper PA32RT-300 | VERTICAL FIN ASSEMBLY,Title,Default Title,,,,,N9519C--78908-003-&-78908-900,,,1,not stocked
38400-003-piper-pa32rt-300-horizontal-stabilator-assembly-see-photos,38400-003 | Piper PA32RT-300 | HORIZONTAL STABILATOR ASSEMBLY SEE PHOTOS,Title,Default Title,,,,,N9519C--38400-003,,,1,not stocked
38399-002-piper-pa32rt-300-stabilator-trim-tab-assembly-lh,38399-002 | Piper PA32RT-300 | STABILATOR TRIM TAB ASSEMBLY LH,Title,Default Title,,,,,N9519C--38399-002,,,1,not stocked
79545-004-piper-pa32rt-300-cabin-door-structure-rh,79545-004 | Piper PA32RT-300 | CABIN DOOR STRUCTURE RH,Title,Default Title,,,,,N9519C--79545-004,,,1,not stocked
69853-006-69853-806-piper-pa32rt-300-forward-baggage-door-structure-assy-please-see-pics,69853-006 & 69853-806 | PIPER PA32RT-300 | FWD BAG DOOR STR ASSY PLEASE SEE PICS,Title,Default Title,,,,,N9519C--69853-006-&-69853-806,,,1,not stocked
c163006-0101-mccauley-part_model-cessna-172rg-wheel-assy-mlg-mccauley-6-00x6,C163006-0101 | McCauley | Cessna 172RG | WHEEL ASSY MLG MCCAULEY 6.00X6,Title,Default Title,,,,,N6378R--C163006-0101,,,0,not stocked
j-1245401-lord-part_model-cessna-210-lord-engine-shock-mount-price-per-each,J-1245401 | Lord | Cessna 210 | ENGINE SHOCK MOUNT PRICE PER EACH,Title,Default Title,,,,,J-1245401,,,0,not stocked
j-124540-1-lord-part_model-cessna-210-lord-engine-shock-mount-price-per-each,J-124540-1 | Lord | Cessna 210 | ENGINE SHOCK MOUNT,Title,Default Title,,,,,J-124540-1,,,0,not stocked
s-1917-1-relay-box-12-volt,S-1917-1 | Cessna | RELAY BOX 12 VOLT,Title,Default Title,,,,,S-1917-1,,,0,not stocked
630100-503-mooney-part_model-mooney-m20j-exhaust-cavity-rh,630100-503 | Mooney M20J | EXHAUST CAVITY RH,Title,Default Title,,,,,N201FY--630100-503,,,0,not stocked
lot-of-cover-plates-cessna-piper-pa28-lot-of-cover-plates-different-planes-mechanic-special,LOT OF COVER PLATES | CESNNA PIPER PA28 | DIFFERENT PLANES MECHANIC SPECIAL,Title,Default Title,,,,,LOT-OF-COVER-PLATES-1,,,0,not stocked
lot-of-cover-plates-cessna-part_model-piper-pa-28-182-lot-of-cover-plates-different-planes-mechanic-special,LOT OF COVER PLATES | CESSNA 182 PIPER PA28 | DIFFERENT PLANES MECHANIC SPECIAL,Title,Default Title,,,,,LOT-OF-COVER-PLATES,,,0,not stocked
lot-of-cover-plates-piper-part_model-cessna-pa28-182-172-lot-of-cover-plates-different-planes-mechanic-special,LOT OF COVER PLATES | PIPER PA28 CESSNA 182 172 | DIFFERENT PLANES MECH SPECIAL,Title,Default Title,,,,,LOT-OF-COVER-PLATES-2,,,0,not stocked
